BVF_Data_Requirement,FSDM_Subject_Area,FSDM_Entity,Match_Confidence,Match_Method,Entity_Column_Count,Entity_Relationship_Count
Offline Customer Interactions - letters,Event,DESIGNATED_MARKET_AREA__GEO,MEDIUM,keyword_match,1,3
Offline Customer Interactions - letters,Event,NAICS_INDUSTRY__GEO,MEDIUM,keyword_match,5,3
Offline Customer Interactions - letters,Event,ORGANIZATION_SIC__GEO,MEDIUM,keyword_match,5,3
Offline Customer Interactions - letters,Event,CENSUS_BLOCK_GROUP__GEO,MEDIUM,keyword_match,2,2
Offline Customer Interactions - letters,Event,CENSUS_TRACT__GEO,MEDIUM,keyword_match,2,2
Offline Customer Interactions - letters,Event,CHART_OF_ACCOUNTS_CODE_TO_SEGMENT,MEDIUM,keyword_match,6,2
Offline Customer Interactions - letters,Event,DEA_DRUG_CLASSIFICATION__GEO,MEDIUM,keyword_match,4,2
Offline Customer Interactions - letters,Event,FORMULARY_DRUG_NDC__GEO,MEDIUM,keyword_match,5,2
Offline Customer Interactions - letters,Event,IN_OUT_DIRECTION_TYPE,MEDIUM,keyword_match,2,2
Offline Customer Interactions - letters,Event,NAICS_INDUSTRY_GROUP__GEO,MEDIUM,keyword_match,4,2
Offline Customer Interactions - letters,Event,NAICS_NATIONAL_INDUSTRY__GEO,MEDIUM,keyword_match,6,2
Offline Customer Interactions - letters,Event,NAICS_SUBSECTOR__GEO,MEDIUM,keyword_match,3,2
Offline Customer Interactions - letters,Event,ORGANIZATION_NACE__GEO,MEDIUM,keyword_match,8,2
Offline Customer Interactions - letters,Event,DEA_SCHEDULE__GEO,MEDIUM,keyword_match,3,1
Offline Customer Interactions - letters,Event,NAICS_SECTOR__GEO,MEDIUM,keyword_match,2,1
Offline Customer Interactions - letters,Event,ORANGE_BOOK_THERAPEUTIC_EQUIVALENCE_TYPE__GEO,MEDIUM,keyword_match,2,1
Offline Customer Interactions - letters,Event,LETTER_OF_CREDIT_AGREEMENT,MEDIUM,keyword_match,1,0
Offline Customer Interactions - sms text,Event,TEXT_SECTION,HIGH,pattern_match,7,19
Offline Customer Interactions - sms text,Event,TEXT_TYPE,HIGH,pattern_match,2,7
Offline Customer Interactions - sms text,Event,EVENT_TEXT,HIGH,pattern_match,5,5
Offline Customer Interactions - sms text,Event,AGREEMENT_TEXT,HIGH,pattern_match,5,4
Offline Customer Interactions - sms text,Event,OPPORTUNITY_TEXT,HIGH,pattern_match,5,4
Offline Customer Interactions - sms text,Event,AGREEMENT_GROUP_TEXT,HIGH,pattern_match,5,3
Offline Customer Interactions - sms text,Event,AGREEMENT_PARTY_TEXT,HIGH,pattern_match,8,3
Offline Customer Interactions - sms text,Event,CLAIM_COVERAGE_TEXT,HIGH,pattern_match,5,3
Offline Customer Interactions - sms text,Event,CLAIM_SERVICE_TEXT,HIGH,pattern_match,7,3
Offline Customer Interactions - sms text,Event,CLAIM_TEXT,HIGH,pattern_match,4,3
Offline Customer Interactions - sms text,Event,CLAIM_TEXT_TYPE,HIGH,pattern_match,2,3
Offline Customer Interactions - sms text,Event,LEAD_TEXT_COMMENT,HIGH,pattern_match,5,3
Offline Customer Interactions - sms text,Event,SALES_MARKETING_ACTIVITY_TEXT_COMMENT,HIGH,pattern_match,5,3
Offline Customer Interactions - sms text,Event,TEXT_PATTERN_RESPONSE,HIGH,pattern_match,4,3
Offline Customer Interactions - sms text,Event,TEXT_SUBTYPE,HIGH,pattern_match,2,3
Offline Customer Interactions - sms text,Event,WEB_AD_PLACEMENT_TEXT,HIGH,pattern_match,5,3
Offline Customer Interactions - sms text,Event,WEB_PAGE_CONTEXT,HIGH,pattern_match,3,3
Offline Customer Interactions - sms text,Event,WEB_PAGE_TEXT,HIGH,pattern_match,3,3
Offline Customer Interactions - sms text,Event,AGREEMENT_TEXT_SECTION,HIGH,pattern_match,3,2
Offline Customer Interactions - sms text,Event,ALERT_RESOLUTION_TEXT,HIGH,pattern_match,5,2
Offline Customer Interactions - sms text,Event,APPLICATION_TEXT,HIGH,pattern_match,5,2
Offline Customer Interactions - sms text,Event,CLAIM_COVERAGE_TEXT_SECTION,HIGH,pattern_match,5,2
Offline Customer Interactions - sms text,Event,CLAIM_SERVICE_TEXT_SECTION,HIGH,pattern_match,7,2
Offline Customer Interactions - sms text,Event,CLAIM_TEXT_SECTION,HIGH,pattern_match,4,2
Offline Customer Interactions - sms text,Event,DOCUMENT_TEXT_SECTION,HIGH,pattern_match,2,2
Offline Customer Interactions - sms text,Event,EVENT_PARTY_TEXT_SECTION,HIGH,pattern_match,5,2
Offline Customer Interactions - sms text,Event,EVENT_TEXT_SECTION,HIGH,pattern_match,3,2
Offline Customer Interactions - sms text,Event,MM_OBJECT_TEXT_SECTION,HIGH,pattern_match,2,2
Offline Customer Interactions - sms text,Event,OPPORTUNITY_COMPETITOR_TEXT,HIGH,pattern_match,6,2
Offline Customer Interactions - sms text,Event,OPPORTUNITY_TEXT_SECTION,HIGH,pattern_match,4,2
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
Online Interactions -  webchat (internal & external),Event,INTERNAL_SEARCH_EVENT,HIGH,pattern_match,13,13
Online Interactions -  webchat (internal & external),Event,ONLINE_IMPRESSION_EXPERIENCED,HIGH,pattern_match,7,11
Online Interactions -  webchat (internal & external),Event,ONLINE_PROMOTION,HIGH,pattern_match,11,11
Online Interactions -  webchat (internal & external),Event,EXTERNALLY_REPORTED_CLAIM,HIGH,pattern_match,24,10
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
Online Interactions -  webchat (internal & external),Event,FINANCIAL_INSTITUTION_INTERNAL_ORGANIZATION,HIGH,pattern_match,4,8
Online Interactions -  webchat (internal & external),Event,INTERNAL_ASSET_TYPE,HIGH,pattern_match,4,6
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
Online Interactions -  webchat (internal & external),Event,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Online Interactions -  webchat (internal & external),Event,INTERNAL_ORGANIZATION,HIGH,pattern_match,4,5
Online Interactions -  webchat (internal & external),Event,EXTERNAL_DIRECT_DEBIT,HIGH,pattern_match,9,5
Online Interactions -  webchat (internal & external),Event,EXTERNAL_STANDING_ORDER,HIGH,pattern_match,9,5
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
Online Interactions -  webchat (internal & external),Event,HR_INTERNAL_ORGANIZATION,HIGH,pattern_match,1,4
Online Interactions -  webchat (internal & external),Event,EXTERNALLY_REPORTED_VEHICLE_CLAIM,HIGH,pattern_match,16,4
Online Interactions -  webchat (internal & external),Event,EXTERNAL_LIST,HIGH,pattern_match,5,4
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_ACCESS_SEGMENT_DEMOGRAPHIC,HIGH,pattern_match,7,3
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM_RATING_XREF,HIGH,pattern_match,7,3
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM_RELATED,HIGH,pattern_match,5,3
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_PROGRAM_TRAIT_XREF,HIGH,pattern_match,5,3
Online Interactions -  webchat (internal & external),Event,ONLINE_APPLICATION_RATING_DAYPART,HIGH,pattern_match,6,3
Online Interactions -  webchat (internal & external),Event,ONLINE_CHANNEL_TYPE,HIGH,pattern_match,3,3
Online Interactions -  webchat (internal & external),Event,ONLINE_PROMOTION_VISIT_XREF,HIGH,pattern_match,2,3
Online Interactions -  webchat (internal & external),Event,INTERNAL_MODEL_APPROACH_SUMMARY,HIGH,pattern_match,12,3
Online Interactions -  webchat (internal & external),Event,EXTERNAL_AGREEMENT,HIGH,pattern_match,2,3
Online Interactions -  webchat (internal & external),Event,EXTERNAL_CLAIM_LOSS_DETAIL,HIGH,pattern_match,6,3
Online Interactions -  webchat (internal & external),Event,EXTERNAL_COUPON,HIGH,pattern_match,5,3
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
Online Interactions colleague intranet,Event,ONLINE_IMPRESSION_EXPERIENCED,HIGH,pattern_match,7,11
Online Interactions colleague intranet,Event,ONLINE_PROMOTION,HIGH,pattern_match,11,11
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
Online Interactions colleague intranet,Event,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_ACCESS_SEGMENT_DEMOGRAPHIC,HIGH,pattern_match,7,3
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_RATING_XREF,HIGH,pattern_match,7,3
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_RELATED,HIGH,pattern_match,5,3
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_XREF,HIGH,pattern_match,5,3
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_RATING_DAYPART,HIGH,pattern_match,6,3
Online Interactions colleague intranet,Event,ONLINE_CHANNEL_TYPE,HIGH,pattern_match,3,3
Online Interactions colleague intranet,Event,ONLINE_PROMOTION_VISIT_XREF,HIGH,pattern_match,2,3
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_ACCESS_AD_XREF,HIGH,pattern_match,5,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_DEVELOPER_XREF,HIGH,pattern_match,3,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_CATEGORY,HIGH,pattern_match,3,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_DEVICE_XREF,HIGH,pattern_match,2,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_IDENTIFICATION,HIGH,pattern_match,4,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_METRIC,HIGH,pattern_match,6,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_PAGE_VIEW_XREF,HIGH,pattern_match,5,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_STATUS,HIGH,pattern_match,3,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_PROGRAM_TYPE,HIGH,pattern_match,2,2
Online Interactions colleague intranet,Event,ONLINE_CHANNEL_TYPE_2,HIGH,pattern_match,1,2
Online Interactions colleague intranet,Event,ONLINE_PROMOTION_SUMMARY,HIGH,pattern_match,7,2
Online Interactions colleague intranet,Event,ONLINE_RADIO_STATION,HIGH,pattern_match,4,2
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_ACCESS_SUBTYPE,HIGH,pattern_match,2,1
Online Interactions colleague intranet,Event,ONLINE_APPLICATION_GAME_TYPE,HIGH,pattern_match,3,1
Online Interactions customer digital banking site (web log),Event,SITE,HIGH,exact_match,13,45
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions customer digital banking site (web log),Event,WEB_SITE,HIGH,pattern_match,8,16
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
Online Interactions customer digital banking site (web log),Event,ONLINE_IMPRESSION_EXPERIENCED,HIGH,pattern_match,7,11
Online Interactions customer digital banking site (web log),Event,ONLINE_PROMOTION,HIGH,pattern_match,11,11
Online Interactions customer digital banking site (web log),Event,DIGITAL_REQUEST_PLACEMENT,HIGH,pattern_match,12,10
Online Interactions customer digital banking site (web log),Event,MICROSITE,HIGH,pattern_match,6,9
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
Online Interactions customer digital banking site (web log),Event,DIGITAL_PLACEMENT,HIGH,pattern_match,15,8
Online Interactions customer digital banking site (web log),Event,SITE_SCHEDULE_GROUP,HIGH,pattern_match,3,8
Online Interactions customer digital banking site (web log),Event,WEB_SITE_SECTION,HIGH,pattern_match,6,8
Online Interactions customer digital banking site (web log),Event,SITE_CLASS_VALUE,HIGH,pattern_match,10,6
Online Interactions customer digital banking site (web log),Event,SITE_METRIC,HIGH,pattern_match,12,6
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
Online Interactions customer digital banking site (web log),Event,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Online Interactions customer digital banking site (web log),Event,WEB_SITE_SUBSTITUTE_SECTION,HIGH,pattern_match,5,5
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
Online Interactions customer digital banking site (web log),Event,DIGITAL_PLACEMENT_XREF,HIGH,pattern_match,7,4
Online Interactions customer digital banking site (web log),Event,MICROSITE_DOCUMENT_XREF,HIGH,pattern_match,9,4
Online Interactions customer digital banking site (web log),Event,MICROSITE_PARTY_XREF,HIGH,pattern_match,7,4
Online Interactions customer digital banking site (web log),Event,MICROSITE_RATING_XREF,HIGH,pattern_match,4,4
Online Interactions customer digital banking site (web log),Event,SITE_CLASS_SCHEME_TYPE,HIGH,pattern_match,5,4
Online Interactions customer digital banking site (web log),Event,SITE_IDENTIFICATION,HIGH,pattern_match,8,4
Online Interactions customer digital banking site (web log),Event,SITE_TRAIT_VALUE,HIGH,pattern_match,7,4
Online Interactions customer digital banking site (web log),Event,WEB_SITE_NAVIGATION,HIGH,pattern_match,4,4
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_ACCESS_SEGMENT_DEMOGRAPHIC,HIGH,pattern_match,7,3
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_PROGRAM_RATING_XREF,HIGH,pattern_match,7,3
Online Interactions customer digital banking site (web log),Event,ONLINE_APPLICATION_PROGRAM_RELATED,HIGH,pattern_match,5,3
Online Interactions customer general banking site,Event,SITE,HIGH,exact_match,13,45
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions customer general banking site,Event,WEB_SITE,HIGH,pattern_match,8,16
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
Online Interactions customer general banking site,Event,ONLINE_IMPRESSION_EXPERIENCED,HIGH,pattern_match,7,11
Online Interactions customer general banking site,Event,ONLINE_PROMOTION,HIGH,pattern_match,11,11
Online Interactions customer general banking site,Event,MICROSITE,HIGH,pattern_match,6,9
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
Online Interactions customer general banking site,Event,SITE_SCHEDULE_GROUP,HIGH,pattern_match,3,8
Online Interactions customer general banking site,Event,WEB_SITE_SECTION,HIGH,pattern_match,6,8
Online Interactions customer general banking site,Event,SITE_CLASS_VALUE,HIGH,pattern_match,10,6
Online Interactions customer general banking site,Event,SITE_METRIC,HIGH,pattern_match,12,6
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
Online Interactions customer general banking site,Event,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Online Interactions customer general banking site,Event,WEB_SITE_SUBSTITUTE_SECTION,HIGH,pattern_match,5,5
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
Online Interactions customer general banking site,Event,MICROSITE_DOCUMENT_XREF,HIGH,pattern_match,9,4
Online Interactions customer general banking site,Event,MICROSITE_PARTY_XREF,HIGH,pattern_match,7,4
Online Interactions customer general banking site,Event,MICROSITE_RATING_XREF,HIGH,pattern_match,4,4
Online Interactions customer general banking site,Event,SITE_CLASS_SCHEME_TYPE,HIGH,pattern_match,5,4
Online Interactions customer general banking site,Event,SITE_IDENTIFICATION,HIGH,pattern_match,8,4
Online Interactions customer general banking site,Event,SITE_TRAIT_VALUE,HIGH,pattern_match,7,4
Online Interactions customer general banking site,Event,WEB_SITE_NAVIGATION,HIGH,pattern_match,4,4
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_ACCESS_SEGMENT_DEMOGRAPHIC,HIGH,pattern_match,7,3
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM_RATING_XREF,HIGH,pattern_match,7,3
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM_RELATED,HIGH,pattern_match,5,3
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_XREF,HIGH,pattern_match,5,3
Online Interactions customer general banking site,Event,ONLINE_APPLICATION_RATING_DAYPART,HIGH,pattern_match,6,3
Online Interactions customer general banking site,Event,ONLINE_CHANNEL_TYPE,HIGH,pattern_match,3,3
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
Online Interactions email - customer & employee,Event,ONLINE_IMPRESSION_EXPERIENCED,HIGH,pattern_match,7,11
Online Interactions email - customer & employee,Event,ONLINE_PROMOTION,HIGH,pattern_match,11,11
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
Online Interactions email - customer & employee,Event,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_ACCESS_SEGMENT_DEMOGRAPHIC,HIGH,pattern_match,7,3
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_RATING_XREF,HIGH,pattern_match,7,3
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_RELATED,HIGH,pattern_match,5,3
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_XREF,HIGH,pattern_match,5,3
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_RATING_DAYPART,HIGH,pattern_match,6,3
Online Interactions email - customer & employee,Event,ONLINE_CHANNEL_TYPE,HIGH,pattern_match,3,3
Online Interactions email - customer & employee,Event,ONLINE_PROMOTION_VISIT_XREF,HIGH,pattern_match,2,3
Online Interactions email - customer & employee,Event,EMAIL_REFERRAL,HIGH,pattern_match,3,3
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_ACCESS_AD_XREF,HIGH,pattern_match,5,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_DEVELOPER_XREF,HIGH,pattern_match,3,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_CATEGORY,HIGH,pattern_match,3,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_DEVICE_XREF,HIGH,pattern_match,2,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_IDENTIFICATION,HIGH,pattern_match,4,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_METRIC,HIGH,pattern_match,6,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_PAGE_VIEW_XREF,HIGH,pattern_match,5,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_STATUS,HIGH,pattern_match,3,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_PROGRAM_TYPE,HIGH,pattern_match,2,2
Online Interactions email - customer & employee,Event,ONLINE_CHANNEL_TYPE_2,HIGH,pattern_match,1,2
Online Interactions email - customer & employee,Event,ONLINE_PROMOTION_SUMMARY,HIGH,pattern_match,7,2
Online Interactions email - customer & employee,Event,ONLINE_RADIO_STATION,HIGH,pattern_match,4,2
Online Interactions email - customer & employee,Event,ONLINE_APPLICATION_ACCESS_SUBTYPE,HIGH,pattern_match,2,1
Online Interactions mobile app,Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
Online Interactions mobile app,Event,ONLINE_IMPRESSION_EXPERIENCED,HIGH,pattern_match,7,11
Online Interactions mobile app,Event,ONLINE_PROMOTION,HIGH,pattern_match,11,11
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
Online Interactions mobile app,Event,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
Online Interactions mobile app,Event,ONLINE_APPLICATION_ACCESS_SEGMENT_DEMOGRAPHIC,HIGH,pattern_match,7,3
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_RATING_XREF,HIGH,pattern_match,7,3
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_RELATED,HIGH,pattern_match,5,3
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_XREF,HIGH,pattern_match,5,3
Online Interactions mobile app,Event,ONLINE_APPLICATION_RATING_DAYPART,HIGH,pattern_match,6,3
Online Interactions mobile app,Event,ONLINE_CHANNEL_TYPE,HIGH,pattern_match,3,3
Online Interactions mobile app,Event,ONLINE_PROMOTION_VISIT_XREF,HIGH,pattern_match,2,3
Online Interactions mobile app,Event,ONLINE_APPLICATION_ACCESS_AD_XREF,HIGH,pattern_match,5,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_DEVELOPER_XREF,HIGH,pattern_match,3,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_CATEGORY,HIGH,pattern_match,3,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_DEVICE_XREF,HIGH,pattern_match,2,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_IDENTIFICATION,HIGH,pattern_match,4,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_METRIC,HIGH,pattern_match,6,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_PAGE_VIEW_XREF,HIGH,pattern_match,5,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_STATUS,HIGH,pattern_match,3,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_PROGRAM_TYPE,HIGH,pattern_match,2,2
Online Interactions mobile app,Event,ONLINE_CHANNEL_TYPE_2,HIGH,pattern_match,1,2
Online Interactions mobile app,Event,ONLINE_PROMOTION_SUMMARY,HIGH,pattern_match,7,2
Online Interactions mobile app,Event,ONLINE_RADIO_STATION,HIGH,pattern_match,4,2
Online Interactions mobile app,Event,MOBILE_TELEPHONE_NUMBER,HIGH,pattern_match,4,2
Online Interactions mobile app,Event,ONLINE_APPLICATION_ACCESS_SUBTYPE,HIGH,pattern_match,2,1
Online Interactions off-site - ad server,Event,SITE,HIGH,exact_match,13,45
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions off-site - ad server,Event,WEB_SITE,HIGH,pattern_match,8,16
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
Online Interactions off-site - ad server,Event,ONLINE_IMPRESSION_EXPERIENCED,HIGH,pattern_match,7,11
Online Interactions off-site - ad server,Event,ONLINE_PROMOTION,HIGH,pattern_match,11,11
Online Interactions off-site - ad server,Event,MICROSITE,HIGH,pattern_match,6,9
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM_VERSION,HIGH,pattern_match,2,8
Online Interactions off-site - ad server,Event,SITE_SCHEDULE_GROUP,HIGH,pattern_match,3,8
Online Interactions off-site - ad server,Event,WEB_SITE_SECTION,HIGH,pattern_match,6,8
Online Interactions off-site - ad server,Event,WEB_SERVER,HIGH,pattern_match,11,8
Online Interactions off-site - ad server,Event,SITE_CLASS_VALUE,HIGH,pattern_match,10,6
Online Interactions off-site - ad server,Event,SITE_METRIC,HIGH,pattern_match,12,6
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM_GENRE,HIGH,pattern_match,9,5
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_VALUE,HIGH,pattern_match,8,5
Online Interactions off-site - ad server,Event,ONLINE_DOCUMENT_INFORMATION,HIGH,pattern_match,8,5
Online Interactions off-site - ad server,Event,WEB_SITE_SUBSTITUTE_SECTION,HIGH,pattern_match,5,5
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM_COUNTRY_GROUP,HIGH,pattern_match,4,4
Online Interactions off-site - ad server,Event,MICROSITE_DOCUMENT_XREF,HIGH,pattern_match,9,4
Online Interactions off-site - ad server,Event,MICROSITE_PARTY_XREF,HIGH,pattern_match,7,4
Online Interactions off-site - ad server,Event,MICROSITE_RATING_XREF,HIGH,pattern_match,4,4
Online Interactions off-site - ad server,Event,SITE_CLASS_SCHEME_TYPE,HIGH,pattern_match,5,4
Online Interactions off-site - ad server,Event,SITE_IDENTIFICATION,HIGH,pattern_match,8,4
Online Interactions off-site - ad server,Event,SITE_TRAIT_VALUE,HIGH,pattern_match,7,4
Online Interactions off-site - ad server,Event,WEB_SITE_NAVIGATION,HIGH,pattern_match,4,4
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_ACCESS_SEGMENT_DEMOGRAPHIC,HIGH,pattern_match,7,3
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM_RATING_XREF,HIGH,pattern_match,7,3
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM_RELATED,HIGH,pattern_match,5,3
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_PROGRAM_TRAIT_XREF,HIGH,pattern_match,5,3
Online Interactions off-site - ad server,Event,ONLINE_APPLICATION_RATING_DAYPART,HIGH,pattern_match,6,3
Online Interactions prospect / unidentified customer (web log),Event,ONLINE_APPLICATION_ACCESS,HIGH,pattern_match,22,20
Online Interactions prospect / unidentified customer (web log),Event,ONLINE_APPLICATION_PROGRAM,HIGH,pattern_match,7,13
