"Parent_Entity","Child_Entity","Cardinality","FK_Columns","Relationship_Type"
"RISK_ASSESS_OVERRIDE_TYPE","AGREEMENT_SCORE_RELATED","0:M","","association"
"RISK_ASSESS_OVERRIDE_TYPE","ASSET_RISK_GRADE_RELATED","0:M","","association"
"RISK_ASSESS_OVERRIDE_TYPE","MODEL_RELATIONSHIP","0:M","","association"
"RISK_ASSESS_OVERRIDE_TYPE","PARTY_RISK_GRADE_RELATED","0:M","","association"
"RISK_ASSESS_OVERRIDE_TYPE","PARTY_SCORE_RELATED","0:M","","association"
"RISK_ASSESS_OVERRIDE_TYPE","PRODUCT_RISK_GRADE_RELATED","0:M","","association"
"RISK_CALCULATION_SCENARIO","AGREEMENT_CREDIT_RISK_TYPE_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","AGREEMENT_GROUP_RISK","0:M","","association"
"RISK_CALCULATION_SCENARIO","AGREEMENT_GROUP_RISK_TYPE_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","AGREEMENT_MARKET_RISK_TYPE","0:M","","association"
"RISK_CALCULATION_SCENARIO","AGREEMENT_RISK_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","BANK_CAPITAL_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","BUSINESS_INTEREST_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","BUSINESS_UNIT_OPERATIONAL_RISK_ADVANCED","0:M","","association"
"RISK_CALCULATION_SCENARIO","BUSINESS_UNIT_OPERATIONAL_RISK_STANDARDIZED","0:M","","association"
"RISK_CALCULATION_SCENARIO","CAPITAL_REQUIREMENTS_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","COLLATERALIZED_EXPOSURE","0:M","","association"
"RISK_CALCULATION_SCENARIO","COLLATERAL_ITEM_VALUE","0:M","","association"
"RISK_CALCULATION_SCENARIO","CREDIT_MATURITY_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","CREDIT_RISK_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","CURRENCY_POSITION_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","EQUITY_HOLDING_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","EQUITY_NETTED_GROUP_RISK","0:M","","association"
"RISK_CALCULATION_SCENARIO","EXPOSURE_AGREEMENT_ASSET_VALUE","0:M","","association"
"RISK_CALCULATION_SCENARIO","FINANCIAL_AGREEMENT_ADJUSTMENT","0:M","","association"
"RISK_CALCULATION_SCENARIO","HOLDING_VALUE_AT_RISK","0:M","","association"
"RISK_CALCULATION_SCENARIO","INSTRUMENT_METRIC_TYPE_CALCULATION","0:M","","association"
"RISK_CALCULATION_SCENARIO","INTEREST_RATE_BANKING_BOOK_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","INTEREST_RATE_RISK_CALCULATION","0:M","","association"
"RISK_CALCULATION_SCENARIO","INTERNAL_MODEL_APPROACH_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","INVESTMENT_PRODUCT_RISK_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","LINE_OF_BUSINESS_RISK_SCENARIO_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","LOAN_PROVISION_BALANCE","0:M","","association"
"RISK_CALCULATION_SCENARIO","MARKET_RISK_HORIZONTAL_DISALLOWANCE_CALCULATION","0:M","","association"
"RISK_CALCULATION_SCENARIO","NON-IRB_EXPOSURE_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","NONRETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","PARTY_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","PORTFOLIO_VALUE_AT_RISK","0:M","","association"
"RISK_CALCULATION_SCENARIO","POSITION_FX_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","PRODUCT_VALUE_AT_RISK","0:M","","association"
"RISK_CALCULATION_SCENARIO","PURCHASED_RECEIVABLE_POOL_RISK","0:M","","association"
"RISK_CALCULATION_SCENARIO","RETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","RISK_CALCULATION_SCENARIO_BASEL_APPROACH","0:M","","association"
"RISK_CALCULATION_SCENARIO","RISK_MITIGATION_SUMMARY","0:M","","association"
"RISK_CALCULATION_SCENARIO","SECURITIZATION_EXPOSURE","0:M","","association"
"RISK_CALCULATION_SCENARIO","SECURITIZATION_POOL_OBLIGOR_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","SECURITIZATION_POOL_RISK","0:M","","association"
"RISK_CALCULATION_SCENARIO","TIME_BAND_CALCULATION","0:M","","association"
"RISK_CALCULATION_SCENARIO","TRANCHE_RISK_METRIC","0:M","","association"
"RISK_CALCULATION_SCENARIO","VOLATILITY_RISK_CALCULATION","0:M","","association"
"RISK_EXPOSURE_MITIGANT_SUBTYPE","FINANCIAL_AGREEMENT","0:M","","association"
"RISK_FACTOR_INSTRUMENT","ANALYTICAL_MODEL_RISK_FACTOR","0:M","","association"
"RISK_FACTOR_INSTRUMENT","RISK_FACTOR_INSTRUMENT","0:M","","association"
"RISK_FACTOR_INSTRUMENT","RISK_POSITION_has_risk_position_of","0:M","","association"
"RISK_FACTOR_INSTRUMENT","RISK_POSITION_has_secondary_risk_of","0:M","","association"
"RISK_GRADE_CHANGE_REASON","AGREEMENT_RISK_GRADE","0:M","","association"
"RISK_GRADE_CHANGE_REASON","PARTY_RISK_GRADE","0:M","","association"
"RISK_GRADE_RELATION_TYPE","RISK_GRADE_VALUE_RELATED","0:M","","association"
"RISK_GRADE_SCHEME","AGREEMENT_CLASS_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","AGREEMENT_GROUP_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","AGREEMENT_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","ASSET_CLASS_MATURITY_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","ASSET_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","BASEL_COLLATERAL_HAIRCUT_PARAMETER","0:M","","association"
"RISK_GRADE_SCHEME","BASEL_ELIGIBLE_COLLATERAL_PARAMETER","0:M","","association"
"RISK_GRADE_SCHEME","BASEL_ELIGIBLE_GUARANTEE_PARAMETER","0:M","","association"
"RISK_GRADE_SCHEME","BASEL_EXPOSURE_HAIRCUT_PARAMETER","0:M","","association"
"RISK_GRADE_SCHEME","CHANNEL_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","CLAIM_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","EVENT_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","FEATURE_RISK_GRADE_ELIGIBILITY_RULE","0:M","","association"
"RISK_GRADE_SCHEME","GEOGRAPHY_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","INVESTMENT_GRADE_PARAMETER","0:M","","association"
"RISK_GRADE_SCHEME","INVESTMENT_SECURITY_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","NON-IRB_EXPOSURE_SUMMARY","0:M","","association"
"RISK_GRADE_SCHEME","NONRETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"RISK_GRADE_SCHEME","OPPORTUNITY_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","PARTY_ASSET_CLASS_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","PARTY_CLASS_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","PARTY_GROUP_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","PARTY_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","PRODUCT_FEATURE_RISK_ELIGIBILITY_RULE","0:M","","association"
"RISK_GRADE_SCHEME","PRODUCT_GROUP_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","PRODUCT_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","PRODUCT_RISK_GRADE_ELIGIBILITY_RULE","0:M","","association"
"RISK_GRADE_SCHEME","RETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"RISK_GRADE_SCHEME","RISK_GRADE_VALUE","0:M","","association"
"RISK_GRADE_SCHEME","ROADWAY_SEGMENT_RISK_GRADE","0:M","","association"
"RISK_GRADE_SCHEME","SECURITIZATION_EXPOSURE","0:M","","association"
"RISK_GRADE_SCHEME","SPECIAL_LENDING_SLOTTING_PARAMETER","0:M","","association"
"RISK_GRADE_VALUE","AGREEMENT_CLASS_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","AGREEMENT_GROUP_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","AGREEMENT_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","ANALYTICAL_MODEL_TO_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","ASSET_CLASS_MATURITY_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","ASSET_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","BASEL_COLLATERAL_HAIRCUT_PARAMETER","0:M","","association"
"RISK_GRADE_VALUE","BASEL_ELIGIBLE_COLLATERAL_PARAMETER","0:M","","association"
"RISK_GRADE_VALUE","BASEL_ELIGIBLE_GUARANTEE_PARAMETER","0:M","","association"
"RISK_GRADE_VALUE","BASEL_EXPOSURE_HAIRCUT_PARAMETER","0:M","","association"
"RISK_GRADE_VALUE","CHANNEL_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","CHANNEL_TYPE_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","CLAIM_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","COLLATERALIZED_EXPOSURE","0:M","","association"
"RISK_GRADE_VALUE","EVENT_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","FEATURE_RISK_GRADE_ELIGIBILITY_RULE","0:M","","association"
"RISK_GRADE_VALUE","GEOGRAPHY_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","INVESTMENT_GRADE_PARAMETER","0:M","","association"
"RISK_GRADE_VALUE","INVESTMENT_SECURITY_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","NON-IRB_EXPOSURE_SUMMARY","0:M","","association"
"RISK_GRADE_VALUE","NONRETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"RISK_GRADE_VALUE","OPPORTUNITY_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","PARTY_ASSET_CLASS_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","PARTY_CLASS_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","PARTY_GROUP_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","PARTY_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","PRODUCT_FEATURE_RISK_ELIGIBILITY_RULE","0:M","","association"
"RISK_GRADE_VALUE","PRODUCT_GROUP_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","PRODUCT_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","PRODUCT_RISK_GRADE_ELIGIBILITY_RULE","0:M","","association"
"RISK_GRADE_VALUE","RETAIL_RISK_ASSESSMENT_SUMMARY","0:M","","association"
"RISK_GRADE_VALUE","RISK_GRADE_VALUE_RELATED_is_related_to","0:M","","association"
"RISK_GRADE_VALUE","RISK_GRADE_VALUE_RELATED_is_related_with","0:M","","association"
"RISK_GRADE_VALUE","ROADWAY_SEGMENT_RISK_GRADE","0:M","","association"
"RISK_GRADE_VALUE","SECURITIZATION_EXPOSURE","0:M","","association"
"RISK_GRADE_VALUE","SPECIAL_LENDING_SLOTTING_PARAMETER","0:M","","association"
"RISK_GRADE_VALUE","TRADE_EVENT_SETTLE_INSTRUCTION","0:M","","association"
"RISK_GRADE_VALUE","TRADE_SETTLEMENT_INSTRUCTION","0:M","","association"
"RISK_GRADE_VALUE","TRADE_SETTLEMENT_PRODUCT_GROUP","0:M","","association"
"RISK_METRIC_TYPE","AGREEMENT_CREDIT_RISK_TYPE_METRIC","0:M","","association"
"RISK_METRIC_TYPE","AGREEMENT_GROUP_RISK_TYPE_METRIC","0:M","","association"
"RISK_METRIC_TYPE","AGREEMENT_MARKET_RISK_TYPE","0:M","","association"
"RISK_METRIC_TYPE","CURRENCY_POSITION_METRIC","0:M","","association"
"RISK_METRIC_TYPE","INSTRUMENT_METRIC_TYPE_CALCULATION","0:M","","association"
"RISK_METRIC_TYPE","LINE_OF_BUSINESS_RISK_SCENARIO_METRIC","0:M","","association"
"RISK_METRIC_TYPE","POSITION_FX_METRIC","0:M","","association"
"RISK_METRIC_TYPE","VOLATILITY_RISK_CALCULATION","0:M","","association"
"RISK_MITIGANT_AGREEMENT","RISK_MITIGANT_AGREEMENT_ITEM","0:M","","association"
"RISK_MITIGANT_AGREEMENT_ITEM","COLLATERAL_AGREEMENT_COVERAGE","0:M","","association"
"RISK_MITIGANT_AGREEMENT_RELATED","RISK_MITIGANT_AGREEMENT_SENIORITY","0:M","","association"
"RISK_MITIGANT_AGREEMENT_SUBTYPE","RISK_MITIGANT_AGREEMENT","0:M","","association"
"RISK_RATING_METHOD","RISK_GRADE_SCHEME","0:M","","association"
"RISK_RATING_PURPOSE_TYPE","RISK_GRADE_SCHEME","0:M","","association"
"RISK_RATING_PURPOSE_TYPE","RISK_RATING_PURPOSE_TYPE","0:M","","association"
"RISK_TYPE","BANK_ACTUAL_RISK_LOSS","0:M","","association"
"RISK_TYPE","EXPOSURE_AGREEMENT_RISK_MITIGANT_AGREEMENT","0:M","","association"
"RISK_TYPE","FINANCE_EXPOSURE_RISK_TYPE","0:M","","association"
"RISK_TYPE","FINANCIAL_RISK_FACTOR","0:M","","association"
"RISK_TYPE","INSURANCE_METRIC_TYPE","0:M","","association"
"RISK_TYPE","INVESTMENT_VALUE_TYPE","0:M","","association"
"RISK_TYPE","PARTY_METRIC_TYPE","0:M","","association"
"RISK_TYPE","RISK_CALCULATION_SCENARIO","0:M","","association"
"ROADWAY_SEGMENT","ROADWAY_SEGMENT_RISK_GRADE","0:M","","association"
"ROAD_TYPE","ROADWAY","0:M","","association"
"ROOF_CONSTRUCTION_TYPE","REAL_ESTATE_DETAIL","0:M","","association"
"ROUTING_TRANSIT_NUMBER","PARTY_ROUTING_TRANSIT_NUMBER","0:M","","association"
"ROUTING_TRANSIT_NUMBER","ROUTING_TRANSIT_NUMBER_ADDRESS","0:1","","association"
"ROUTING_TRANSIT_NUMBER","UNITED_STATES_BANK_ACCOUNT_IDENTIFIER","0:M","","association"
"RXNORM_CODE","INSTITUTIONAL_CLAIM_SERVICE_DRUG","0:M","","association"
"RXNORM_CODE","PHARMACY_CLAIM_SERVICE_DRUG","0:M","","association"
"SALES_ACTIVITY_TYPE","SALES_MARKETING_ACTIVITY","0:M","","association"
"SALES_MARKET","SALES_MARKETING_ACTIVITY","0:M","","association"
"SALES_MARKETING_ACTIVITY","SALES_MARKETING_ACTIVITY_CONTACT","0:M","","association"
"SALES_MARKETING_ACTIVITY","SALES_MARKETING_ACTIVITY_LOCATOR","0:M","","association"
"SALES_MARKETING_ACTIVITY","SALES_MARKETING_ACTIVITY_PARTY","0:M","","association"
"SALES_MARKETING_ACTIVITY","SALES_MARKETING_ACTIVITY_RELATED_is_related","0:M","","association"
"SALES_MARKETING_ACTIVITY","SALES_MARKETING_ACTIVITY_RELATED_relates","0:M","","association"
"SALES_MARKETING_ACTIVITY","SALES_MARKETING_ACTIVITY_STATUS","0:M","","association"
"SALES_MARKETING_ACTIVITY","SALES_MARKETING_ACTIVITY_TEXT_COMMENT","0:M","","association"
"SALES_MARKETING_ACTIVITY_RELATED","SALES_MARKETING_ACTIVITY_RELATED_STATUS","0:M","","association"
"SALES_MARKETING_ACTIVITY_RELATED_ROLE","SALES_MARKETING_ACTIVITY_RELATED","0:M","","association"
"SALES_MARKETING_ACTIVITY_RELATED_STATUS_REASON","SALES_MARKETING_ACTIVITY_RELATED_STATUS","0:M","","association"
"SALES_MARKETING_ACTIVITY_RELATED_STATUS_TYPE","SALES_MARKETING_ACTIVITY_RELATED_STATUS","0:M","","association"
"SALES_MARKETING_ACTIVITY_STATUS_TYPE","SALES_MARKETING_ACTIVITY_STATUS","0:M","","association"
"SALES_METHOD_TYPE","LEAD","0:M","","association"
"SALES_METHOD_TYPE","OPPORTUNITY","0:M","","association"
"SALES_PROGRAM_TYPE","SALES_PROGRAM","0:M","","association"
"SALES_STAGE","OPPORTUNITY_SALES_STAGE","0:M","","association"
"SALES_STAGE_PHASE_TYPE","SALES_STAGE","0:M","","association"
"SALES_STAGE_STATUS_TYPE","OPPORTUNITY_SALES_STAGE_STATUS","0:M","","association"
"SALUTATION_TYPE","NAME_SALUTATION","0:M","","association"
"SANCTION_TYPE","PARTY_SANCTION","0:M","","association"
"SCENARIO_PURPOSE_TYPE","RISK_CALCULATION_SCENARIO","0:M","","association"
"SCENARIO_TRIAL_TYPE","RISK_CALCULATION_SCENARIO","0:M","","association"
"SCHEDULE_GROUP_TYPE","SITE_SCHEDULE_GROUP","0:M","","association"
"SCORE_TYPE","PARTY_CREDIT_REPORT_SCORE","0:M","","association"
"SCORE_TYPE","PARTY_EXTERNAL_SCORE","0:M","","association"
"SCREEN_RESOLUTION_TYPE","WEB_PAGE_VIEW","0:M","","association"
"SCRIPTED_MESSAGE","COMMUNICATION_COLLATERAL","0:1","","association"
"SCRIPTED_MESSAGE","CONTACT_SCRIPT","0:M","","association"
"SCRIPTED_MESSAGE","PARTY_SCRIPT","0:M","","association"
"SCRIPTED_MESSAGE","PRODUCT","0:M","","association"
"SCRIPTED_MESSAGE","PROMOTION_SCRIPTED_MESSAGE_XREF","0:M","","association"
"SCRIPTED_MESSAGE","PROMOTION_STEP","0:M","","association"
"SCRIPTED_MESSAGE","SCRIPTED_MESSAGE_STATUS","0:M","","association"
"SCRIPTED_MESSAGE_STATUS_TYPE","SCRIPTED_MESSAGE_STATUS","0:M","","association"
"SCRIPTED_MESSAGE_TYPE","SCRIPTED_MESSAGE","0:M","","association"
"SEARCH_BY_TYPE","INTERNAL_SEARCH_EVENT","0:M","","association"
"SEARCH_ENGINE_SYSTEM","KEYWORD_PLACEMENT","0:M","","association"
"SEARCH_ENGINE_SYSTEM","REFERRAL","0:M","","association"
"SEARCH_ENGINE_SYSTEM","REFERRAL_SEARCH","0:M","","association"
"SEARCH_ENGINE_SYSTEM","SEARCH_ENGINE_SYSTEM_ACCOUNT","0:M","","association"
"SEARCH_ENGINE_SYSTEM_ACCOUNT","SEARCH_ENGINE_ACCOUNT_CAMPAIGN_XREF","0:M","","association"
"SEARCH_ENGINE_SYSTEM_TYPE","CUSTOM_SEARCH_CLICK-THROUGH","0:M","","association"
"SEARCH_ENGINE_SYSTEM_TYPE","SEARCH_ENGINE_SYSTEM","0:M","","association"
"SEARCH_EVENT_FIELD","INTERNAL_SEARCH_EVENT_XREF","0:M","","association"
"SEARCH_FIELD_NAME","SEARCH_EVENT_FIELD","0:M","","association"
"SEARCH_MATCH_TYPE","INTERNAL_SEARCH_EVENT","0:M","","association"
"SEARCH_MATCH_TYPE","KEYWORD_PLACEMENT","0:M","","association"
"SEARCH_REFINEMENT_TYPE","INTERNAL_SEARCH_EVENT","0:M","","association"
"SEARCH_TYPE","CUSTOM_SEARCH_CLICK-THROUGH","0:M","","association"
"SEARCH_TYPE","INTERNAL_SEARCH_EVENT","0:M","","association"
"SEARCH_TYPE","REFERRAL","0:M","","association"
"SEASON","GEOGRAPHICAL_AREA_SEASON","0:M","","association"
"SECONDARY_MARKET_STATUS_TYPE","CREDIT_AGREEMENT_SECONDARY_MARKET_STATUS","0:M","","association"
"SECTION_CONTAINS_SECTION_TYPE","SECTION_CONTAINS_SECTION","0:M","","association"
"SECURITIES_INDEX_PRODUCT","COMMODITY_AGREEMENT","0:M","","association"
"SECURITIZATION_CLEAN_UP_CALL_TYPE","SECURITIZATION_SELL_AGREEMENT","0:M","","association"
"SECURITIZATION_POOL","ASSET-BACKED_SECURITY_PRODUCT","0:1","","association"
"SECURITIZATION_POOL","SECURITIZATION_POOL_OBLIGOR_METRIC","0:M","","association"
"SECURITIZATION_POOL","SECURITIZATION_POOL_RISK","0:M","","association"
"SECURITIZATION_POOL_STRUCTURE_TYPE","SECURITIZATION_POOL","0:M","","association"
"SECURITIZATION_ROLE","SECURITIZATION_EXPOSURE","0:M","","association"
"SECURITIZATION_TYPE","SECURITIZATION_POOL","0:M","","association"
"SECURITY_TYPE","CURRENT_AGREEMENT","0:M","","association"
"SECURITY_TYPE","LOAN_AGREEMENT","0:M","","association"
"SEGMENT_RELATIONSHIP_REASON","COA_SEGMENT_RELATED","0:M","","association"
"SELECTION_CRITERION_TYPE","AGREEMENT_GROUP_CRITERION","0:M","","association"
"SELECTION_CRITERION_TYPE","MODEL_CALCULATION_CRITERIA","0:M","","association"
"SELECTION_CRITERION_TYPE","PARTY_GROUP_SELECT_CRITERION","0:M","","association"
"SELECTION_CRITERION_TYPE","SEGMENT_CRITERION","0:M","","association"
"SELECTION_CRITERION_TYPE","SELECTION_SET_CRITERION","0:M","","association"
"SELECTION_CRITERION_TYPE","STRESS_TEST_CRITERION","0:M","","association"
"SELECTION_SET_FORMULA_TYPE","SELECTION_SET_CRITERION","0:M","","association"
"SENIORITY_LEVEL_TYPE","AGREEMENT_INVESTOR","0:M","","association"
"SENIORITY_LEVEL_TYPE","AGREEMENT_TO_SECURITIZATION_POOL","0:M","","association"
"SENIORITY_LEVEL_TYPE","CREDIT_AGREEMENT","0:M","","association"
"SENIORITY_LEVEL_TYPE","INVESTMENT_PRODUCT","0:M","","association"
"SENIORITY_LEVEL_TYPE","RISK_MITIGANT_AGREEMENT_SENIORITY","0:M","","association"
"SENIORITY_LEVEL_TYPE","SENIORITY_LEVEL_PARAMETER","0:M","","association"
"SENIORITY_LEVEL_TYPE","TRANCHE","0:M","","association"
"SERVICE_FEATURE","CLAIM_SERVICE","0:M","","association"
"SERVICE_QUOTE_REQUEST_TYPE","SERVICE_REQUEST","0:M","","association"
"SERVICE_REQUEST","SERVICE_REQUEST_ACTIVITY","0:M","","association"
"SERVICE_REQUEST","SERVICE_REQUEST_EVENT","0:M","","association"
"SERVICE_REQUEST","SERVICE_REQUEST_PARTY","0:M","","association"
"SERVICE_REQUEST","SERVICE_REQUEST_RELATED_dependent_upon","0:M","","association"
"SERVICE_REQUEST","SERVICE_REQUEST_RELATED_has_dependent","0:M","","association"
"SERVICE_REQUEST","SERVICE_REQUEST_STATUS","0:M","","association"
"SERVICE_REQUEST_ACTIVITY","SERVICE_REQUEST_ACTIVITY_PARTY","0:M","","association"
"SERVICE_REQUEST_ACTIVITY","SERVICE_REQUEST_ACTIVITY_STATUS","0:M","","association"
"SERVICE_REQUEST_ACTIVITY_TYPE","SERVICE_REQUEST_ACTIVITY_describes","0:M","","association"
"SERVICE_REQUEST_PARTY_ROLE","SERVICE_REQUEST_ACTIVITY_PARTY","0:M","","association"
"SERVICE_REQUEST_PARTY_ROLE","SERVICE_REQUEST_PARTY","0:M","","association"
"SERVICE_REQUEST_RELATED_ROLE","SERVICE_REQUEST_RELATED","0:M","","association"
"SERVICE_REQUEST_STATUS_REASON","SERVICE_REQUEST_STATUS","0:M","","association"
"SERVICE_REQUEST_STATUS_SCHEME_TYPE","SERVICE_REQUEST_STATUS","0:M","","association"
"SERVICE_REQUEST_STATUS_TYPE","SERVICE_REQUEST_ACTIVITY_STATUS","0:M","","association"
"SERVICE_REQUEST_STATUS_TYPE","SERVICE_REQUEST_STATUS","0:M","","association"
"SERVICE_REQUEST_SUBTYPE","SERVICE_REQUEST","0:M","","association"
"SERVICE_REQUEST_TYPE","SERVICE_REQUEST","0:M","","association"
"SERVICE_TYPE","PHARMACY_CLAIM_SERVICE","0:M","","association"
"SETTLEMENT_DELIVERY_TYPE","TRADE_EVENT_SETTLE_INSTRUCTION","0:M","","association"
"SETTLEMENT_DELIVERY_TYPE","TRADE_SETTLEMENT_INSTRUCTION","0:M","","association"
"SETTLEMENT_DELIVERY_TYPE","TRADE_SETTLEMENT_PRODUCT_GROUP","0:M","","association"
"SETTLEMENT_DIRECTION_TYPE","TRADE_EVENT_SETTLE_INSTRUCTION","0:M","","association"
"SETTLEMENT_DIRECTION_TYPE","TRADE_SETTLEMENT_INSTRUCTION","0:M","","association"
"SETTLEMENT_DIRECTION_TYPE","TRADE_SETTLEMENT_PRODUCT_GROUP","0:M","","association"
"SETTLEMENT_LOCATOR_ROLE_TYPE","TRADE_SETTLEMENT_INSTRUCTION_LOCATOR","0:M","","association"
"SETTLEMENT_PARTY_ROLE_TYPE","TRADE_EVENT_SETTLE_PARTY","0:M","","association"
"SETTLEMENT_PRODUCT_REASON_TYPE","TRADE_SETTLEMENT_PRODUCT_GROUP","0:M","","association"
"SET_OF_BOOKS","CHART_OF_ACCOUNTS_CODE","0:M","","association"
"SET_OF_BOOKS","FIXED_ASSET_BOOK","0:M","","association"
"SET_OF_BOOKS","GL_MAIN_ACCOUNT_SET_OF_BOOKS_XREF","0:M","","association"
"SET_OF_BOOKS","JOURNAL_ENTRY_HEADER","0:M","","association"
"SET_OF_BOOKS","SET_OF_BOOKS","0:M","","association"
"SET_OF_BOOKS","SET_OF_BOOKS_CALENDAR_YEAR","0:M","","association"
"SET_OF_BOOKS","SET_OF_BOOKS_CURRENCY","0:M","","association"
"SET_OF_BOOKS","SET_OF_BOOKS_INTERNAL_ORGANIZATION","0:M","","association"
"SET_OF_BOOKS","SET_OF_BOOKS_RELATED_is_related_to","0:M","","association"
"SET_OF_BOOKS","SET_OF_BOOKS_RELATED_is_related_with","0:M","","association"
"SET_OF_BOOKS_RELATED_REASON","SET_OF_BOOKS_RELATED","0:M","","association"
"SET_OF_BOOKS_TYPE","SET_OF_BOOKS","0:M","","association"
"SEVERITY_TYPE","CLAIM_INSURABLE_INTEREST","0:M","","association"
"SHOPPING_CART","PROMOTED_PRODUCT_EVENT","0:M","","association"
"SHOPPING_CART","PURCHASE_EVENT","0:M","","association"
"SHOPPING_CART","REBATE_EVENT","0:M","","association"
"SHOPPING_CART","SHOPPING_CART_EVENT","0:M","","association"
"SHOPPING_CART","WISH_LIST_EVENT","0:M","","association"
"SHOPPING_SOURCE_TYPE","WEB_SHOPPING_EXPERIENCE_EVENT","0:M","","association"
"SHOPPING_TOOL_TYPE","SHOPPING_TOOL","0:M","","association"
"SIC","CREDIT_AUTHORIZATION","0:M","","association"
"SIC","ORGANIZATION_SIC__GEO","0:M","","association"
"SIC","SIC_ECONOMIC_MEASURE","0:M","","association"
"SIC_GROUP","SIC","0:M","","association"
"SIGNATURE_SOURCE_TYPE","HEALTH_CLAIM","0:M","","association"
"SITE","ASSOCIATE","0:M","","association"
"SITE","ASSOCIATE_LABOR_TASK","0:M","","association"
"SITE","ASSOCIATE_PAYROLL_TRANSACTION","0:M","","association"
"SITE","CHANNEL_INSTANCE_SITE_XREF","0:M","","association"
"SITE","CHANNEL_TYPE_SITE","0:M","","association"
"SITE","COURSE_SCHEDULED","0:M","","association"
"SITE","COVERED_SITE","0:M","","association"
"SITE","DOCUMENT_SITE","0:M","","association"
"SITE","EVENT_SITE","0:M","","association"
"SITE","FIXED_ASSET","0:M","","association"
"SITE","HR_POSITION_SITE","0:M","","association"
"SITE","JOB_CLASSIFICATION_LABOR_SHIFT_SCHEDULE","0:M","","association"
"SITE","LABOR_FINANCIAL_PLAN","0:M","","association"
"SITE","LABOR_POOL","0:M","","association"
"SITE","PROJECT_TASK","0:M","","association"
"SITE","RECEIPT_LINE","0:M","","association"
