Theme,Capability,Sub_Capability,Transaction Classification,Predictive Models,Event Detection,Customer Value,"Customer, Product & Channel  insight",Conduct  Risk Monitoring,Insight Led Customer Strategy,Customer Segmentation,Big Data Analytics,Customer Managed Relationships,Scope of Contact,Customer Contact Policy,Campaign Business Cases,Omni Channel Campaign Management,Creation & Management of Offers and Content,Multi-Step Dialogue,Personalisation,Rapid Prototyping supports Test & Learn,Regulatory & Audit Compliance,Channel Coverage,Real Time Omni-Channel  Integration,Next Best Action Arbitration,Contextual Decisioning,Recycle Unused Leads into alternative channels,Lead & Contact Management,Single Interaction View of Customer,Channel Support & Engagement,Direct Customer Access to Information Products,Auto processing of  Channel Feedback,Campaign ROI Reporting by Channel,Lead/Sales Funnel Analytics  & Reporting,Marketing Attribution MI across all channels,Marketing Asset Evaluation,"Earned, Paid & Owned media analysis",NPS MI & Drill Down,Strategy Monitoring,Contact Frequency Monitoring,Complaints Root Cause Analysis MI,Attrition Root Cause Analysis MI,Application and New Business Written,Single Customer View from a Risk Perspective,"Policy, Forensics and Underwriter Rules","Can’t Pay, Won’t Pay and Collusion",Roll and Rehabilitation Rates,Capital Management (Planning and Allocation),Capital Consumption,Risk Appetite,Pre-Default Transaction Analytics,Credit Risk Scoring (Underwriting Likelihood Model),Credit Risk Expected Loss Model,Credit Risk Underwriting/Monitoring Strategy Model,"Credit Risk Capital, CVaR Modelling",Credit Risk Based Pricing Model,Collection Score (Likelihood Model),Expected Collection Amount,Collection Strategy Model,Fraud and Money Laundering Likelihood Model,Fraud and Money Laundering Loss Modelling,Fraud and Money Laundering Strategy Modelling,Operational Risk / Cybercrime Likelihood,Operational Risk / Cybercrime Expected Loss,Operational Risk / Cybercrime Strategy Model,Operational Risk Capital and OPVaR,Market & Liquidity Risk Likelihood Modelling,Market & Liquidity Risk Strategy Modelling,Market & Liquidity Value at Risk (M-VaR) Modelling,Business Rules Directory,Regulatory Threshold Calculation,Risk Based Price Calculation,Active Portfolio Management,Dynamic Datastore,Credit Risk model Deployment,Risk Weighted Assets and Regulatory Capital,A/B and Test and Learn Deployment,Real Time Threat Detection,New Business MI & Reporting,Model Performance Analytics,Portfolio MI & Portfolio Performance Analytics,Collections MI,Regulatory Reporting and Information Sharing,Strategy (Rules) Performance MI,Financial Accounting / Accounting Hub,Financial Consolidation,Functional Profit & Loss Statement (P&L),Fair Value & Hedge Accounting,"Reconciliation, Validation & Adjustments",Tax Management & Optimisation,Third Party Settlement Controls,Fixed Assets Management,Activity Based Costing,Profitability Modelling,Future / Lifetime Value,Profitability Analytics and Optimisation,Performance Management and KPIs,Pricing Analysis & Optimisation,"Financial Budgeting, Planning & Forecasting","GL, AP, HR, Expense Analytics & Optimisation",Business Process Analytics & Optimisation,Funds Transfer Pricing,Asset & Liability Management,Capital Planning and Management,Cashflow Generation,Liquidity Management,FX & Trading Book Management,Interest Rate Management,Statutory Financial Reporting,Regulatory & Compliance Reporting,Sales Reporting,Performance Reporting,Exception Reporting,Executive Dashboards,Operational Dashboard & Decisioning,% Data Coverage,1,80-99%,60-79%,40-59%,<40%
Risk Management & Regulation,Modelling and Predictiions,Fraud and Money Laundering Strategy Modelling,0.056818181818181816,0.3181818181818182,0.5568181818181818,0.25,0.5340909090909091,0.48863636363636365,0.4431818181818182,0.3068181818181818,1.0,0.10227272727272728,0.19318181818181818,0.3068181818181818,0.125,0.36363636363636365,0.10227272727272728,0.10227272727272728,0.2840909090909091,0.13636363636363635,0.29545454545454547,0.2840909090909091,0.26136363636363635,0.4772727272727273,0.20454545454545456,0.10227272727272728,0.13636363636363635,0.25,0.17045454545454544,0.17045454545454544,0.045454545454545456,0.03409090909090909,0.011363636363636364,0.2727272727272727,0.07954545454545454,0.07954545454545454,0.32954545454545453,0.36363636363636365,0.06818181818181818,0.1590909090909091,0.18181818181818182,0.6363636363636364,0.36363636363636365,0.7045454545454546,0.7045454545454546,0.26136363636363635,0.375,0.3522727272727273,0.375,0.6136363636363636,0.6704545454545454,0.6704545454545454,0.6704545454545454,0.36363636363636365,0.7954545454545454,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,0.22727272727272727,0.3181818181818182,0.3181818181818182,0.3181818181818182,1.0,0.36363636363636365,0.7954545454545454,0.7954545454545454,1.0,0.6704545454545454,0.36363636363636365,1.0,1.0,0.625,0.9318181818181818,0.8068181818181818,0.7272727272727273,0.7840909090909091,0.6704545454545454,0.375,0.045454545454545456,0.375,0.3522727272727273,0.3068181818181818,0.3977272727272727,0.09090909090909091,0.09090909090909091,0.5681818181818182,0.625,0.5909090909090909,0.7272727272727273,0.7159090909090909,0.7045454545454546,0.7045454545454546,0.022727272727272728,0.45454545454545453,0.125,0.29545454545454547,0.3068181818181818,0.3522727272727273,0.26136363636363635,0.19318181818181818,0.056818181818181816,0.1590909090909091,0.7840909090909091,0.29545454545454547,0.8295454545454546,0.8295454545454546,0.8295454545454546,0.7727272727272727,,,,,,
Risk Management & Regulation,Modelling and Predictiions,Operational Risk / Cybercrime Likelihood,0.056179775280898875,0.3146067415730337,0.550561797752809,0.24719101123595505,0.5280898876404494,0.4943820224719101,0.43820224719101125,0.30337078651685395,1.0,0.10112359550561797,0.19101123595505617,0.30337078651685395,0.12359550561797752,0.3595505617977528,0.10112359550561797,0.10112359550561797,0.2808988764044944,0.1348314606741573,0.30337078651685395,0.2808988764044944,0.25842696629213485,0.47191011235955055,0.20224719101123595,0.10112359550561797,0.1348314606741573,0.24719101123595505,0.16853932584269662,0.16853932584269662,0.0449438202247191,0.033707865168539325,0.011235955056179775,0.2696629213483146,0.07865168539325842,0.07865168539325842,0.33707865168539325,0.3595505617977528,0.06741573033707865,0.15730337078651685,0.1797752808988764,0.6292134831460674,0.3595505617977528,0.6966292134831461,0.6966292134831461,0.25842696629213485,0.3707865168539326,0.34831460674157305,0.3707865168539326,0.6067415730337079,0.6629213483146067,0.6629213483146067,0.6629213483146067,0.3595505617977528,0.7865168539325843,0.7191011235955056,0.7191011235955056,0.7191011235955056,0.9887640449438202,0.9887640449438202,0.9887640449438202,1.0,0.9887640449438202,1.0,0.2247191011235955,0.3146067415730337,0.3146067415730337,0.3146067415730337,1.0,0.3595505617977528,0.7865168539325843,0.7865168539325843,1.0,0.6629213483146067,0.3595505617977528,1.0,1.0,0.6179775280898876,0.9213483146067416,0.797752808988764,0.7191011235955056,0.7865168539325843,0.6629213483146067,0.3707865168539326,0.0449438202247191,0.3707865168539326,0.34831460674157305,0.30337078651685395,0.39325842696629215,0.0898876404494382,0.0898876404494382,0.5617977528089888,0.6179775280898876,0.5842696629213483,0.7191011235955056,0.7078651685393258,0.6966292134831461,0.6966292134831461,0.02247191011235955,0.4606741573033708,0.12359550561797752,0.29213483146067415,0.30337078651685395,0.34831460674157305,0.25842696629213485,0.19101123595505617,0.056179775280898875,0.15730337078651685,0.7865168539325843,0.29213483146067415,0.8202247191011236,0.8202247191011236,0.8202247191011236,0.7752808988764045,,,,,,
Risk Management & Regulation,Modelling and Predictiions,Operational Risk / Cybercrime Expected Loss,0.056179775280898875,0.3146067415730337,0.550561797752809,0.24719101123595505,0.5280898876404494,0.48314606741573035,0.43820224719101125,0.30337078651685395,1.0,0.10112359550561797,0.19101123595505617,0.30337078651685395,0.12359550561797752,0.3595505617977528,0.10112359550561797,0.10112359550561797,0.2808988764044944,0.1348314606741573,0.29213483146067415,0.2808988764044944,0.25842696629213485,0.47191011235955055,0.20224719101123595,0.10112359550561797,0.1348314606741573,0.24719101123595505,0.16853932584269662,0.16853932584269662,0.0449438202247191,0.0449438202247191,0.011235955056179775,0.2696629213483146,0.07865168539325842,0.07865168539325842,0.3258426966292135,0.3595505617977528,0.06741573033707865,0.15730337078651685,0.1797752808988764,0.6292134831460674,0.3595505617977528,0.6966292134831461,0.6966292134831461,0.25842696629213485,0.3707865168539326,0.34831460674157305,0.3707865168539326,0.6067415730337079,0.6629213483146067,0.6741573033707865,0.6629213483146067,0.3595505617977528,0.7865168539325843,0.7191011235955056,0.7303370786516854,0.7191011235955056,0.9887640449438202,1.0,0.9887640449438202,0.9887640449438202,1.0,0.9887640449438202,0.23595505617977527,0.3258426966292135,0.3258426966292135,0.3258426966292135,1.0,0.3595505617977528,0.7865168539325843,0.7865168539325843,1.0,0.6629213483146067,0.3595505617977528,1.0,1.0,0.6179775280898876,0.9213483146067416,0.797752808988764,0.7191011235955056,0.7865168539325843,0.6629213483146067,0.38202247191011235,0.056179775280898875,0.38202247191011235,0.3595505617977528,0.3146067415730337,0.4044943820224719,0.10112359550561797,0.10112359550561797,0.5730337078651685,0.6292134831460674,0.5955056179775281,0.7191011235955056,0.7191011235955056,0.6966292134831461,0.7078651685393258,0.033707865168539325,0.449438202247191,0.1348314606741573,0.30337078651685395,0.30337078651685395,0.3595505617977528,0.2696629213483146,0.19101123595505617,0.056179775280898875,0.16853932584269662,0.7865168539325843,0.29213483146067415,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.7752808988764045,,,,,,
Risk Management & Regulation,Modelling and Predictiions,Operational Risk / Cybercrime Strategy Model,0.056179775280898875,0.3146067415730337,0.550561797752809,0.24719101123595505,0.5280898876404494,0.4943820224719101,0.43820224719101125,0.30337078651685395,1.0,0.10112359550561797,0.19101123595505617,0.30337078651685395,0.12359550561797752,0.3595505617977528,0.10112359550561797,0.10112359550561797,0.2808988764044944,0.1348314606741573,0.30337078651685395,0.2808988764044944,0.25842696629213485,0.47191011235955055,0.20224719101123595,0.10112359550561797,0.1348314606741573,0.24719101123595505,0.16853932584269662,0.16853932584269662,0.0449438202247191,0.033707865168539325,0.011235955056179775,0.2696629213483146,0.07865168539325842,0.07865168539325842,0.33707865168539325,0.3595505617977528,0.06741573033707865,0.15730337078651685,0.1797752808988764,0.6292134831460674,0.3595505617977528,0.6966292134831461,0.6966292134831461,0.25842696629213485,0.3707865168539326,0.34831460674157305,0.3707865168539326,0.6067415730337079,0.6629213483146067,0.6629213483146067,0.6629213483146067,0.3595505617977528,0.7865168539325843,0.7191011235955056,0.7191011235955056,0.7191011235955056,0.9887640449438202,0.9887640449438202,0.9887640449438202,1.0,0.9887640449438202,1.0,0.2247191011235955,0.3146067415730337,0.3146067415730337,0.3146067415730337,1.0,0.3595505617977528,0.7865168539325843,0.7865168539325843,1.0,0.6629213483146067,0.3595505617977528,1.0,1.0,0.6179775280898876,0.9213483146067416,0.797752808988764,0.7191011235955056,0.7865168539325843,0.6629213483146067,0.3707865168539326,0.0449438202247191,0.3707865168539326,0.34831460674157305,0.30337078651685395,0.39325842696629215,0.0898876404494382,0.0898876404494382,0.5617977528089888,0.6179775280898876,0.5842696629213483,0.7191011235955056,0.7078651685393258,0.6966292134831461,0.6966292134831461,0.02247191011235955,0.4606741573033708,0.12359550561797752,0.29213483146067415,0.30337078651685395,0.34831460674157305,0.25842696629213485,0.19101123595505617,0.056179775280898875,0.15730337078651685,0.7865168539325843,0.29213483146067415,0.8202247191011236,0.8202247191011236,0.8202247191011236,0.7752808988764045,,,,,,
Risk Management & Regulation,Modelling and Predictiions,Operational Risk Capital and OPVaR,0.11538461538461539,0.23076923076923078,0.34615384615384615,0.5,0.5769230769230769,0.4230769230769231,0.34615384615384615,0.23076923076923078,1.0,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.0,0.2692307692307692,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.0,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.0,0.11538461538461539,0.07692307692307693,0.0,0.3076923076923077,0.46153846153846156,0.038461538461538464,0.11538461538461539,0.2692307692307692,0.6538461538461539,0.46153846153846156,0.7307692307692307,0.7307692307692307,0.46153846153846156,0.5769230769230769,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.6538461538461539,0.6923076923076923,0.6538461538461539,0.6538461538461539,0.8076923076923077,0.6923076923076923,0.7307692307692307,0.6923076923076923,0.7692307692307693,0.8076923076923077,0.7692307692307693,0.7692307692307693,0.8076923076923077,0.7692307692307693,1.0,0.5769230769230769,0.5769230769230769,0.6538461538461539,1.0,0.5769230769230769,0.8076923076923077,0.7692307692307693,1.0,0.6538461538461539,0.5769230769230769,1.0,1.0,0.6153846153846154,0.8461538461538461,0.8076923076923077,0.7307692307692307,0.8461538461538461,0.6923076923076923,0.5,0.23076923076923078,0.5,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.23076923076923078,0.19230769230769232,0.6538461538461539,0.7692307692307693,0.6538461538461539,0.6538461538461539,0.7307692307692307,0.6538461538461539,0.8076923076923077,0.19230769230769232,0.4230769230769231,0.3076923076923077,0.5384615384615384,0.4230769230769231,0.5,0.5,0.3076923076923077,0.07692307692307693,0.34615384615384615,0.8461538461538461,0.23076923076923078,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7692307692307693,,,,,,
Risk Management & Regulation,Modelling and Predictiions,Market & Liquidity Risk Likelihood Modelling,0.08333333333333333,0.25,0.3611111111111111,0.3888888888888889,0.5,0.2777777777777778,0.3611111111111111,0.2222222222222222,1.0,0.08333333333333333,0.1388888888888889,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.25,0.1388888888888889,0.19444444444444445,0.08333333333333333,0.1388888888888889,0.3055555555555556,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.1388888888888889,0.2777777777777778,0.027777777777777776,0.027777777777777776,0.0,0.1111111111111111,0.0,0.0,0.1388888888888889,0.4444444444444444,0.027777777777777776,0.05555555555555555,0.19444444444444445,0.6388888888888888,0.6388888888888888,0.7222222222222222,0.7222222222222222,0.5277777777777778,0.7222222222222222,0.6944444444444444,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.6666666666666666,0.8611111111111112,0.7222222222222222,0.75,0.7222222222222222,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.4166666666666667,1.0,1.0,1.0,1.0,0.6666666666666666,0.8611111111111112,0.8611111111111112,1.0,0.6944444444444444,0.6666666666666666,1.0,1.0,0.6388888888888888,0.9166666666666666,0.8611111111111112,0.7222222222222222,0.9444444444444444,0.6944444444444444,0.8888888888888888,0.16666666666666666,0.8888888888888888,0.8888888888888888,0.6388888888888888,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.6388888888888888,0.8611111111111112,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.9166666666666666,0.1388888888888889,0.3055555555555556,0.3888888888888889,0.9444444444444444,0.7222222222222222,0.8611111111111112,0.8611111111111112,0.5277777777777778,0.16666666666666666,0.4166666666666667,0.9444444444444444,0.3888888888888889,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,,,,,,
Risk Management & Regulation,Modelling and Predictiions,Market & Liquidity Risk Strategy Modelling,0.08333333333333333,0.25,0.3611111111111111,0.3888888888888889,0.5,0.2777777777777778,0.3611111111111111,0.2222222222222222,1.0,0.08333333333333333,0.1388888888888889,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.25,0.1388888888888889,0.19444444444444445,0.08333333333333333,0.1388888888888889,0.3055555555555556,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.1388888888888889,0.2777777777777778,0.027777777777777776,0.027777777777777776,0.0,0.1111111111111111,0.0,0.0,0.1388888888888889,0.4444444444444444,0.027777777777777776,0.05555555555555555,0.19444444444444445,0.6388888888888888,0.6388888888888888,0.7222222222222222,0.7222222222222222,0.5277777777777778,0.7222222222222222,0.6944444444444444,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.6666666666666666,0.8611111111111112,0.7222222222222222,0.75,0.7222222222222222,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.4166666666666667,1.0,1.0,1.0,1.0,0.6666666666666666,0.8611111111111112,0.8611111111111112,1.0,0.6944444444444444,0.6666666666666666,1.0,1.0,0.6388888888888888,0.9166666666666666,0.8611111111111112,0.7222222222222222,0.9444444444444444,0.6944444444444444,0.8888888888888888,0.16666666666666666,0.8888888888888888,0.8888888888888888,0.6388888888888888,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.6388888888888888,0.8611111111111112,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.9166666666666666,0.1388888888888889,0.3055555555555556,0.3888888888888889,0.9444444444444444,0.7222222222222222,0.8611111111111112,0.8611111111111112,0.5277777777777778,0.16666666666666666,0.4166666666666667,0.9444444444444444,0.3888888888888889,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,,,,,,
Risk Management & Regulation,Modelling and Predictiions,Market & Liquidity Value at Risk (M-VaR) Modelling,0.07894736842105263,0.23684210526315788,0.34210526315789475,0.39473684210526316,0.5263157894736842,0.2631578947368421,0.39473684210526316,0.21052631578947367,1.0,0.07894736842105263,0.13157894736842105,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.23684210526315788,0.15789473684210525,0.18421052631578946,0.07894736842105263,0.13157894736842105,0.3157894736842105,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.15789473684210525,0.2631578947368421,0.02631578947368421,0.07894736842105263,0.0,0.10526315789473684,0.0,0.0,0.15789473684210525,0.47368421052631576,0.02631578947368421,0.05263157894736842,0.23684210526315788,0.6578947368421053,0.6052631578947368,0.6842105263157895,0.6842105263157895,0.5,0.6842105263157895,0.6578947368421053,0.6578947368421053,0.6842105263157895,0.6578947368421053,0.6842105263157895,0.6578947368421053,0.6842105263157895,0.868421052631579,0.6842105263157895,0.7105263157894737,0.6842105263157895,0.7368421052631579,0.7631578947368421,0.7368421052631579,0.7368421052631579,0.7631578947368421,0.7368421052631579,0.4473684210526316,0.9473684210526315,0.9473684210526315,1.0,1.0,0.631578947368421,0.868421052631579,0.868421052631579,1.0,0.6578947368421053,0.631578947368421,1.0,1.0,0.6578947368421053,0.9210526315789473,0.868421052631579,0.6842105263157895,0.8947368421052632,0.6578947368421053,0.8421052631578947,0.15789473684210525,0.8421052631578947,0.8421052631578947,0.6052631578947368,0.8421052631578947,0.21052631578947367,0.10526315789473684,0.631578947368421,0.8421052631578947,0.7894736842105263,0.7894736842105263,0.8157894736842105,0.7894736842105263,0.9210526315789473,0.13157894736842105,0.2894736842105263,0.3684210526315789,0.8947368421052632,0.6842105263157895,0.8157894736842105,0.8157894736842105,0.5,0.15789473684210525,0.39473684210526316,0.8947368421052632,0.3684210526315789,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9210526315789473,,,,,,
Risk Management & Regulation,Execution & Delivery,Business Rules Directory,0.04424778761061947,0.26548672566371684,0.46017699115044247,0.23008849557522124,0.48672566371681414,0.3893805309734513,0.4336283185840708,0.25663716814159293,1.0,0.08849557522123894,0.17699115044247787,0.2831858407079646,0.18584070796460178,0.34513274336283184,0.12389380530973451,0.12389380530973451,0.2743362831858407,0.18584070796460178,0.23893805309734514,0.26548672566371684,0.21238938053097345,0.4247787610619469,0.1592920353982301,0.08849557522123894,0.1415929203539823,0.20353982300884957,0.168141592920354,0.13274336283185842,0.035398230088495575,0.10619469026548672,0.008849557522123894,0.23008849557522124,0.13274336283185842,0.09734513274336283,0.3185840707964602,0.34513274336283184,0.07964601769911504,0.12389380530973451,0.17699115044247787,0.5752212389380531,0.2920353982300885,0.5752212389380531,0.5752212389380531,0.22123893805309736,0.3185840707964602,0.3185840707964602,0.3274336283185841,0.49557522123893805,0.5309734513274337,0.5398230088495575,0.5309734513274337,0.3185840707964602,0.7345132743362832,0.5663716814159292,0.5752212389380531,0.5663716814159292,0.7787610619469026,0.7876106194690266,0.7787610619469026,0.7876106194690266,0.7876106194690266,0.7876106194690266,0.23008849557522124,0.3185840707964602,0.3185840707964602,0.336283185840708,1.0,0.3008849557522124,0.7345132743362832,0.7345132743362832,0.9292035398230089,0.5309734513274337,0.3008849557522124,0.9292035398230089,0.9292035398230089,0.5663716814159292,0.8407079646017699,0.7433628318584071,0.5752212389380531,0.7079646017699115,0.5398230088495575,0.35398230088495575,0.05309734513274336,0.35398230088495575,0.336283185840708,0.26548672566371684,0.37168141592920356,0.08849557522123894,0.09734513274336283,0.5398230088495575,0.5929203539823009,0.5663716814159292,0.6902654867256637,0.6902654867256637,0.6637168141592921,0.7079646017699115,0.05309734513274336,0.415929203539823,0.12389380530973451,0.3008849557522124,0.2831858407079646,0.3274336283185841,0.2743362831858407,0.17699115044247787,0.061946902654867256,0.1504424778761062,0.7079646017699115,0.25663716814159293,0.8495575221238938,0.8495575221238938,0.8495575221238938,0.7345132743362832,,,,,,
Risk Management & Regulation,Execution & Delivery,Regulatory Threshold Calculation,0.08823529411764706,0.29411764705882354,0.38235294117647056,0.38235294117647056,0.5588235294117647,0.35294117647058826,0.35294117647058826,0.2647058823529412,1.0,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.08823529411764706,0.11764705882352941,0.058823529411764705,0.08823529411764706,0.2647058823529412,0.17647058823529413,0.2647058823529412,0.058823529411764705,0.17647058823529413,0.3235294117647059,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.14705882352941177,0.23529411764705882,0.029411764705882353,0.029411764705882353,0.0,0.14705882352941177,0.0,0.0,0.11764705882352941,0.47058823529411764,0.029411764705882353,0.08823529411764706,0.20588235294117646,0.8823529411764706,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.7352941176470589,1.0,0.9411764705882353,0.9705882352941176,0.8529411764705882,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.4411764705882353,0.7058823529411765,0.7058823529411765,0.7058823529411765,1.0,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353,1.0,1.0,1.0,0.8823529411764706,1.0,1.0,0.9705882352941176,1.0,0.9705882352941176,0.7647058823529411,0.11764705882352941,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.7647058823529411,0.11764705882352941,0.14705882352941177,0.5588235294117647,0.7647058823529411,0.6764705882352942,0.7352941176470589,0.7058823529411765,0.7352941176470589,0.7941176470588235,0.029411764705882353,0.3235294117647059,0.3235294117647059,0.6764705882352942,0.7352941176470589,0.7352941176470589,0.6176470588235294,0.4411764705882353,0.14705882352941177,0.4117647058823529,1.0,0.38235294117647056,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.7352941176470589,,,,,,
Risk Management & Regulation,Execution & Delivery,Risk Based Price Calculation,0.04819277108433735,0.3132530120481928,0.5180722891566265,0.24096385542168675,0.5542168674698795,0.39759036144578314,0.4819277108433735,0.30120481927710846,1.0,0.10843373493975904,0.20481927710843373,0.30120481927710846,0.18072289156626506,0.3614457831325301,0.12048192771084337,0.12048192771084337,0.30120481927710846,0.18072289156626506,0.24096385542168675,0.26506024096385544,0.24096385542168675,0.4819277108433735,0.18072289156626506,0.0963855421686747,0.14457831325301204,0.2289156626506024,0.1927710843373494,0.14457831325301204,0.04819277108433735,0.08433734939759036,0.012048192771084338,0.2289156626506024,0.060240963855421686,0.08433734939759036,0.2891566265060241,0.39759036144578314,0.08433734939759036,0.13253012048192772,0.18072289156626506,0.7228915662650602,0.37349397590361444,0.6626506024096386,0.6626506024096386,0.30120481927710846,0.42168674698795183,0.42168674698795183,0.43373493975903615,0.5903614457831325,0.7108433734939759,0.7108433734939759,0.7108433734939759,0.43373493975903615,1.0,0.7590361445783133,0.7590361445783133,0.7590361445783133,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.25301204819277107,0.37349397590361444,0.37349397590361444,0.39759036144578314,1.0,0.40963855421686746,1.0,0.9879518072289156,1.0,0.7108433734939759,0.40963855421686746,1.0,1.0,0.7108433734939759,1.0,1.0,0.7710843373493976,0.7469879518072289,0.7228915662650602,0.42168674698795183,0.04819277108433735,0.42168674698795183,0.39759036144578314,0.3132530120481928,0.43373493975903615,0.07228915662650602,0.08433734939759036,0.5301204819277109,0.6265060240963856,0.6265060240963856,0.7469879518072289,0.7108433734939759,0.7349397590361446,0.7590361445783133,0.03614457831325301,0.39759036144578314,0.14457831325301204,0.3493975903614458,0.37349397590361444,0.3855421686746988,0.3132530120481928,0.2289156626506024,0.08433734939759036,0.18072289156626506,0.7469879518072289,0.30120481927710846,0.891566265060241,0.891566265060241,0.891566265060241,0.7590361445783133,,,,,,
Risk Management & Regulation,Execution & Delivery,Active Portfolio Management,0.04819277108433735,0.3132530120481928,0.5301204819277109,0.25301204819277107,0.5662650602409639,0.3855421686746988,0.4939759036144578,0.30120481927710846,1.0,0.10843373493975904,0.21686746987951808,0.30120481927710846,0.1927710843373494,0.37349397590361444,0.13253012048192772,0.12048192771084337,0.3132530120481928,0.18072289156626506,0.2289156626506024,0.26506024096385544,0.25301204819277107,0.4939759036144578,0.18072289156626506,0.0963855421686747,0.14457831325301204,0.2289156626506024,0.1927710843373494,0.14457831325301204,0.04819277108433735,0.08433734939759036,0.012048192771084338,0.2289156626506024,0.060240963855421686,0.08433734939759036,0.2891566265060241,0.39759036144578314,0.08433734939759036,0.13253012048192772,0.18072289156626506,0.7228915662650602,0.37349397590361444,0.6506024096385542,0.6506024096385542,0.2891566265060241,0.40963855421686746,0.40963855421686746,0.42168674698795183,0.5903614457831325,0.6987951807228916,0.6987951807228916,0.6987951807228916,0.42168674698795183,0.9879518072289156,0.7469879518072289,0.7469879518072289,0.7469879518072289,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.24096385542168675,0.37349397590361444,0.37349397590361444,0.39759036144578314,1.0,0.39759036144578314,0.9879518072289156,1.0,1.0,0.6987951807228916,0.39759036144578314,1.0,1.0,0.7108433734939759,1.0,1.0,0.7590361445783133,0.7349397590361446,0.7108433734939759,0.42168674698795183,0.04819277108433735,0.42168674698795183,0.39759036144578314,0.3132530120481928,0.43373493975903615,0.07228915662650602,0.08433734939759036,0.5301204819277109,0.6265060240963856,0.6385542168674698,0.7590361445783133,0.7228915662650602,0.7469879518072289,0.7590361445783133,0.03614457831325301,0.39759036144578314,0.14457831325301204,0.3493975903614458,0.37349397590361444,0.3855421686746988,0.3132530120481928,0.2289156626506024,0.08433734939759036,0.18072289156626506,0.7349397590361446,0.3132530120481928,0.891566265060241,0.891566265060241,0.891566265060241,0.7590361445783133,,,,,,
